Dataset 1: Glass
K-NN Classifier Fold 1:
k=1
Accuracy: 84.62
   Actual  Predicted
16    36.0   74.377266
17    22.0   68.606785
18    24.0   73.556894
19    32.0   69.825820
20    92.0   93.031185
21    52.0   84.793383
22    30.0   68.659260
23    11.0   66.631303
24   274.0  217.307301
25   143.0  188.993391
26    29.0   71.085605
27    58.0   81.317020
28    44.0   75.076022
29    62.0   77.944974
30   100.0  114.359775
31   132.0  109.628773
32   198.0  213.926973
33    61.0   80.333185
34    32.0   67.832304
35    70.0   86.403243
36    32.0   75.280537
37   397.0  369.222860

E-NN Regression Fold 4:
k=4
MSE: 0.06
    Actual   Predicted
0     74.0   87.545469
1     45.0   50.477240
2    405.0  232.944936
3    116.0  108.682584
4     24.0   41.045945
5     80.0   68.031152
6     12.0   30.882531
7    141.0  108.836094
8     38.0   50.442515
9     84.0   57.224528
10    16.0   46.795663
11    16.0   42.749468
12   189.0  108.836094
13    32.0   58.476539
14    66.0   59.787821
15    26.0   54.533924
16    62.0   52.076227
17    66.0   64.496511
18    46.0   59.655238
19   208.0  212.025404
20    38.0   52.426842
21    66.0   71.489289
22    20.0   41.453215
23   144.0   82.523121
24    86.0   79.856362
25    12.0   49.326881
26    33.0   62.355216
27   130.0   91.759410
28    31.0   54.551448
29    35.0   62.047925
30   172.0  201.809017
31    50.0   53.317156
32    65.0   84.221786
33   138.0   89.352308
34    50.0   50.082489
35    77.0   48.238481
36    22.0   53.262041
37    20.0   52.296682

E-NN Regression Fold 5:
k=4
MSE: 1.47
    Actual   Predicted
0     25.0  158.675693
1     35.0  163.858936
2     18.0  152.717318
3     60.0  168.711028
4     75.0  193.370127
5    489.0  314.198673
6    144.0  178.050093
7    208.0  212.960104
8    140.0  212.494148
9     45.0  176.041707
10    71.0  161.288731
11   114.0  185.429554
12   185.0  212.724323
13    37.0  160.220956
14    21.0  168.548627
15    45.0  163.698984
16    17.0  167.129647
17   307.0  205.365046
18   636.0  352.097338
19    64.0  165.706816
20   259.0  191.267681
21  1150.0  223.964108
22   173.0  217.808407
23    66.0  165.948105
24     6.0  158.297914
25    40.0  159.089092
26    12.0  164.280303
27    36.0  184.786352
28    76.0  164.217698
29    50.0  165.210559
30    60.0  163.755275
31    22.0  170.868902
32    28.0  176.710937
33    71.0  169.771760
34    24.0  154.494177
35   133.0  196.537238
36    21.0  159.153815


Dataset 5: Computer Hardware
E-NN Regression MSE:0.45695194545616047

C-NN Regression Fold 1:
k=4
MSE: 1.42
    Actual   Predicted
0     50.0   39.411030
1     80.0  105.270682
2     36.0   39.167470
3     14.0   39.101271
4     38.0   39.101628
5    208.0  337.957559
6     12.0   39.101266
7   1144.0  374.499999
8     72.0   43.013744
9     40.0   82.916867
10    45.0   44.002566
11    54.0  117.704071
12  1150.0  374.500000
13    74.0  119.022005
14    50.0   39.711518
15    49.0   48.563864
16    72.0   40.199665
17    23.0   39.103721
18    38.0   39.116740
19    40.0   39.106303
20    50.0   41.071476
21    63.0  119.102949
22    60.0   42.620920
23   140.0  169.379696
24   636.0  317.333333
25    40.0   39.207094
26   368.0  114.289383
27    31.0   39.872615
28    45.0   39.101296
29    60.0   39.954596
30    22.0   39.799520
31    24.0   39.101266
32    58.0   53.715125
33   144.0   83.985327
34    33.0   39.102448
35    30.0   39.107646
36   132.0  121.468056
37    66.0   70.110211

C-NN Regression Fold 2:
k=4
MSE: 0.09
    Actual   Predicted
0     53.0   42.416673
1     42.0   42.400710
2     45.0   70.530348
3    367.0  329.166652
4     50.0   42.395554
5    465.0  329.166533
6     75.0  102.312205
7     20.0   42.395062
8     36.0   43.288905
9     28.0   42.921151
10    32.0   42.475112
11    76.0   43.193998
12   248.0  328.150850
13    66.0   94.636015
14    22.0   42.395062
15    44.0   42.434334
16    25.0   42.395100
17   133.0  144.406479
18    14.0   42.395154
19    76.0   46.657972
20   116.0  144.964910
21   489.0  329.166652
22    86.0  136.360178
23    64.0   44.598649
24     7.0   42.395062
25   114.0  144.907478
26    33.0   47.199542
27   134.0   87.625253
28   109.0   43.062249
29    29.0   42.402933
30    21.0   42.395154
31    26.0   42.565495
32    16.0   42.395062
33    16.0   42.406963
34   465.0  329.023208
35    33.0   45.262746
36    27.0   42.456162
37    60.0   50.699720

C-NN Regression Fold 3:
k=4
MSE: 0.18
    Actual   Predicted
0     30.0   42.528821
1    277.0  152.447792
2     26.0   42.530730
3     19.0   42.533244
4    143.0  152.441477
5     42.0   47.343352
6     17.0   42.530081
7    172.0  152.447440
8     18.0   42.528736
9    277.0  152.447269
10    34.0   42.529971
11    61.0   42.649202
12   510.0  560.125000
13    32.0   42.681835
14   397.0  754.333328
15    36.0   42.534080
16    52.0   48.606676
17    40.0   42.528736
18   120.0  152.447341
19   105.0   45.977242
20    46.0   69.871463
21    40.0   42.530694
22   136.0  152.244538
23    16.0   42.528736
24    20.0   42.528736
25    16.0   42.528736
26    22.0   42.528736
27   188.0  152.447369
28    66.0   42.966797
29    27.0   42.528737
30    71.0   42.576496
31    40.0   42.542180
32    24.0   42.528754
33    77.0   42.528740
34   185.0  152.352510
35    62.0   43.363847
36    38.0   42.528736
37    22.0   42.530489

C-NN Regression Fold 4:
k=4
MSE: 0.28
    Actual   Predicted
0     29.0   44.808775
1     51.0  169.979782
2     56.0   44.813131
3     93.0  170.240587
4    915.0  533.375000
5    318.0  170.515464
6     18.0   44.808512
7     30.0   44.834347
8     32.0   44.808527
9      8.0   44.808517
10   138.0   44.836967
11   405.0  533.374329
12    12.0   44.808512
13    24.0   44.808511
14   100.0  118.268325
15    50.0   44.809862
16    20.0   44.808580
17    65.0  112.766589
18    36.0   44.812332
19    24.0   44.808519
20     6.0   44.808511
21   144.0  166.665494
22   326.0  170.515181
23    32.0   44.808511
24    71.0   44.808549
25   138.0  168.708468
26   106.0  170.514585
27    21.0   44.809925
28    92.0   47.783169
29   220.0  170.515156
30   111.0  170.246614
31    11.0   44.808511
32     6.0   44.808511
33    45.0   44.808783
34   212.0  170.516514
35   274.0  169.409763
36    24.0   44.811502
37   214.0  170.506674

C-NN Regression Fold 5:
k=4
MSE: 0.1
    Actual   Predicted
0     62.0   45.474200
1     25.0   36.049843
2     13.0   25.294342
3     52.0   47.342116
4    100.0  177.929587
5     84.0   47.348802
6    208.0  178.098307
7     12.0   25.356886
8     62.0   47.432841
9     70.0   47.896038
10    50.0   47.159013
11    17.0   44.464855
12   237.0  178.102925
13    34.0   47.394838
14    70.0   48.724185
15    26.0   46.635958
16    32.0  158.104409
17   130.0  102.582899
18    35.0   47.511186
19   510.0  647.799860
20   113.0   91.185024
21    30.0   47.512419
22    11.0   38.686248
23   269.0  178.103411
24    22.0   35.766928
25    41.0   47.475096
26    36.0   42.857594
27    45.0   37.405693
28   173.0  178.094436
29   189.0   53.059642
30    37.0   25.368611
31   214.0  177.896965
32    38.0   46.010079
33    26.0   46.771049
34   132.0   64.028933
35   141.0   53.059642
36   198.0  177.921628


Dataset 5: Computer Hardware
C-NN Regression MSE:0.4160765056732768

Dataset 6: Forest Fires
K-NN Regression Fold 1:
k=3
MSE: 1.48
    Actual  Predicted
0     0.00  17.173338
1     2.75  14.323757
2     9.96  17.112518
3    10.01  11.551180
4     2.87  11.596880
5     2.64  15.275490
6     0.00   8.424475
7     0.68  11.706692
8     0.00  17.415875
9     0.00  17.615250
10    0.00  10.919554
11    0.90  11.836479
12   34.36  17.367818
13    0.00   6.695633
14   13.05   6.863241
15    0.00  17.358590
16    0.00   8.247867
17    3.52  14.342067
18    1.52  13.406360
19    1.76  15.191266
20    2.69  12.288549
21    0.00  11.771843
22   28.66   9.357390
23    5.65  17.238640
24    1.75   9.271209
25    7.73  14.408050
26    0.00  17.029478
27    0.00  10.746656
28    0.00  16.108714
29    0.00  13.440215
30    0.00  12.681338
31   11.24  16.748553
32    8.85  12.191222
33    3.18   6.805323
34   12.18  12.632303
35    0.00  12.358899
36    2.14   6.282376
37    1.64  16.510393
38    0.00  11.812535
39    1.56  12.748474
40    0.00   8.836075
41  746.28  11.098004
42    0.00  13.081403
43   49.59  11.357619
44    0.00  12.526620
45    0.96  17.614088
46    8.02  12.458110
47    0.00  12.683500
48   26.00  11.141047
49    0.00  13.272892
50    1.46  17.204904
51    4.88  17.471746
52    0.00  17.329400
53    0.00  12.536526
54    1.26  16.102955
55    5.44  15.709740
56    0.00  14.095748
57    9.71  11.605983
58    6.10  17.097795
59   30.32  17.298519
60    6.96  11.906176
61    5.33  16.879447
62    4.96  12.499071
63    0.00  17.426837
64    0.00  16.952128
65    0.00  13.514915
66    0.00  16.954530
67    0.00  12.304051
68    0.00  13.279922
69    6.36  12.280517
70    1.94  12.410333
71    0.00  16.247159
72    0.00  15.729529
73    0.00   8.671182
74    5.55   7.653117
75   17.20  17.230705
76    0.00  12.678385
77    7.30  17.509803
78    0.00   7.675219
79   38.48  10.618207
80   10.82   9.993308
81    0.00  17.687523
82    0.00  12.342399
83    0.00   7.882000
84   19.23  15.967437
85    3.93  17.662949
86    2.21  14.239989
87    1.61  17.263206
88    0.00  13.108905
89    0.00  12.862715
90   95.18  16.861115
91    0.00  11.962759
92    0.00   8.846810
93    0.00  17.887667

K-NN Regression Fold 2:
k=3
MSE: 0.08
    Actual  Predicted
0     4.61   7.579051
1    24.24   6.882859
2     5.23  14.721871
3     0.00  14.987045
4    26.13  17.768027
5     4.25  15.902643
6     2.55  15.163767
7     0.00  15.751277
8    28.19  18.957192
9     0.00  17.670459
10    1.38  15.185843
11   46.70  14.588308
12    0.00  18.011476
13    0.00  14.428094
14    0.00   9.936847
15    0.00  18.574159
16    0.00  18.001352
17    0.00   6.625358
18    2.01  18.802016
19    0.00   8.010234
20    0.00  14.178084
21    3.33  18.503465
22    0.00  18.003271
23    2.51  14.595512
24    0.00   7.813816
25    0.00  18.013219
26    0.00  18.212078
27    0.00  17.992156
28    0.00   7.126692
29    2.18  18.621273
30    1.75  17.903378
31   86.45  15.671901
32    0.00  18.719856
33    0.00   7.286903
34    0.00  18.384380
35    0.00  17.348621
36    0.00  16.257877
37    5.83  19.129221
38    0.00  18.896199
39    0.00  18.585542
40    8.71  14.714244
41    0.00  16.042406
42   10.34  15.789107
43   27.35   6.672775
44   11.06  18.544078
45    0.00  18.869519
46    0.00  16.894933
47   11.53  18.683018
48    2.18  18.620485
49    6.38   7.639009
50   30.18  18.499228
51    1.95  14.456659
52    0.00  15.181052
53    0.00   8.635021
54    0.00  15.070892
55    0.36  14.891770
56    0.00  18.398546
57    1.95  18.904331
58   88.49  17.932050
59    1.47  19.040987
60    0.00  18.078511
61   16.33  15.393107
62   61.13  12.117408
63   13.70  18.015609
64    0.00  17.960313
65    0.00  18.305631
66   13.99   8.838849
67    0.00  11.405582
68    7.19   7.563058
69   10.02  14.867174
70    7.80  18.563615
71    9.96   6.120558
72    0.00  17.382129
73    0.00  14.423317
74    0.95   7.907571
75    0.00  15.856785
76    0.00  15.005110
77    5.39   5.742028
78    1.43  16.967576
79    3.30  15.060578
80    0.00  15.429419
81    0.00  18.468737
82    0.00  14.666430
83    0.00   6.342005
84   14.57  18.305236
85   14.29  18.568627
86    1.94   8.436849
87   11.16  14.693000
88    1.01  18.600735
89   11.06  18.680531
90    1.90  15.358163
91    0.00  18.996094
92    0.43  18.623251

K-NN Regression Fold 3:
k=3
MSE: 0.14
    Actual  Predicted
0     2.44  15.900882
1    48.55  15.825960
2     0.00  15.302111
3     4.40  15.819728
4     0.77  13.370629
5    58.30  14.706108
6     0.00  15.355155
7     0.79  15.434835
8     0.00  15.509280
9     0.00   6.913378
10    0.00  15.472016
11    1.63  14.801204
12    0.00  11.617370
13    0.00  13.914093
14    0.00  15.577626
15   39.35  14.920308
16    0.00  15.522917
17   31.86   7.662279
18   31.72  14.295759
19    0.00  14.994261
20    6.54  15.344140
21    2.14   6.318712
22    0.00  14.453451
23    4.42  14.177469
24    3.19  13.527765
25    0.00  15.233163
26    0.00  15.625350
27    0.00  15.273889
28    5.80  16.260946
29    0.00  15.639272
30    0.00  15.108891
31    7.36  15.122644
32    0.00  14.301611
33    1.46  15.014486
34    6.84   6.319660
35    0.00   9.152823
36    0.00  15.789597
37    0.00  13.553948
38    8.59  15.564353
39    0.00  12.578613
40    0.00  15.449746
41    0.00  15.552526
42   11.19   8.126378
43    0.00  13.714094
44    0.00  15.787990
45    0.00  16.424494
46    0.00  15.496918
47    0.00  15.736153
48   37.02  13.880726
49    0.00  16.049768
50    0.00  16.417481
51    5.38   7.207602
52    3.95  15.383282
53    0.00  15.350662
54  154.88  15.700762
55    0.00  16.100278
56    0.00  15.983073
57    6.43  13.900199
58   82.75  14.280954
59    1.12  15.605809
60    8.68  15.592201
61    2.17  16.105516
62    0.00  14.127431
63    0.00  15.597736
64    2.03  15.056163
65    0.00  15.670752
66    0.00  11.591565
67   70.76  16.296912
68    0.00  15.255171
69    0.00  14.870435
70    2.74  15.245504
71    0.00  15.902760
72    0.52  16.034857
73    0.00  15.264675
74    2.57  14.324289
75    0.00   7.512102
76    0.00  16.342359
77    0.00  15.399989
78    0.00  15.250084
79    2.00  15.648536
80    0.41  14.770687
81    6.83  15.011338
82    0.00   9.771242
83    0.00  15.620941
84    0.00  15.286640
85   23.41  15.743866
86   10.13  15.431453
87    1.07  15.898306
88   54.29  15.097532
89   71.30  14.545350
90    0.00  15.940882
91    1.64  14.168321
92   14.68  16.155517

K-NN Regression Fold 4:
k=3
MSE: 3.6
     Actual  Predicted
0      0.00  10.271859
1      0.00   5.983344
2     42.87  10.629622
3      1.19   8.050514
4      5.18  10.163676
5      0.00   6.169078
6      2.77  10.680093
7      0.00  10.520818
8      0.00   9.929059
9     32.07   9.778611
10     7.48  10.132753
11     6.44  10.058297
12     0.00   9.687687
13   278.53   8.722142
14     2.13  10.279640
15     0.00  10.625257
16     3.94  10.328645
17     0.90   7.733723
18     0.24  10.684054
19     0.00   6.051835
20     0.00  10.490809
21     8.16   8.382580
